code,title_persian,title_english,price,discount,grade,code,shabak,page_count,release_year_sh,release_year_mi,exist,earliest_access,print_series,ghate,cover
85000,پاییز طلایی (3), Golden Autumn,85000,15,3.58,85000,979-0802602618,52,1398,,True,1402-07-08,10,رحلی,شومیز
74951,زنان و افسردگی, Zanan va Afsordegi,33750,25,3.98,74951,978-9643136505,164,1386,,True,1402-07-10,1,رقعی,شومیز
108377,متافیزیک جنگ, Metaphysics of War,68000,15,3.97,108377,978-6222902100,160,1402,1996,True,1402-07-08,1,رقعی,شومیز
35947,دستور زبان فارسی معاصر, A Grammar of Contemporary Persian,44200,15,3.07,35947,978-9643631772,334,1398,1992,True,1402-07-08,4,رقعی,شومیز
52723,عاشورایی ها, Ashooraee-ha,36000,20,3.9,52723,978-6482280864,76,1386,,True,1402-07-09,1,جیبی,شومیز
, دفتر یادداشت, Notebook,72000,10,3.74,,978-2000835073,,,,True,1402-07-10,,جیبی,زرکوب
88088,معماری داخلی از ایده تا اجرا, Interior architecture,128000,20,3.56,88088,978-6222185992,148,1401,,True,1402-07-10,1,,
5141,عصبانی های عصر ما, The Neurotic Personality of Our Time,88000,20,3.59,5141,9786003763777,320,1400,1937,True,1402-07-08,6,رقعی,شومیز
5142,شخصیت عصبی زمانه ما, The neurotic personality of our time,225000,25,3.45,5142,9789646671478,318,1402,,True,1402-07-06,19,رقعی,شومیز
34296,عصبانیت های عصر ما, The neurotic personality of our time,95000,20,3.99,34296,978-6004360937,230,1401,1937,True,1402-07-08,3,رقعی,شومیز
54985,شخصیت عصبی زمانه ما, The neurotic personality of our time,75000,20,3.21,54985,978-9644058516,337,1386,1937,True,1402-07-06,1,رقعی,شومیز
60373,غرور و تعصب(نمایشنامه), Pride and Prejudice,40600,30,3.26,60373,978-6220603597,165,1400,2018,True,1402-07-06,2,رقعی,شومیز
83584,گفت و گو با چارلی, Interview with Charlie,29250,25,3.48,83584,978-6222086961,188,1398,,True,1402-07-08,1,رقعی,شومیز
40063,جزیره, Island,93750,25,3.55,40063,978-6222041526,116,1402,2017,True,1402-07-10,2,رقعی,شومیز
114191,تقویم خاک خورده, Taghvim-e khak khorde,41600,20,3.53,114191,978-6225530041,74,1402,,True,1402-07-10,1,رقعی,شومیز
80883,تاریخ شیعه و فرقه های اسلام تا قرن چهارم, History of Shiites and sects of Islam,168000,20,3.59,80883,978-9645966483,312,1398,,True,1402-07-06,10,وزیری,سلفونی
58467,اقتصاد سیاسی, An Introduction to Marxist Economic Theory,75000,25,3.56,58467,978-9647703369,136,1401,1969,True,1402-07-10,29,رقعی,شومیز
117649,فقیه و امت, Faqih and community,22500,25,3.52,117649,978-6005957280,176,1390,,True,1402-07-10,1,رقعی,شومیز
121026,رنگی به نام صورتی, Pink Is Not a Color,75650,15,3.76,121026,978-6222745905,40,1402,2022,True,1402-07-09,1,رحلی,شومیز
120065,ریاضی بازی بازی ریاضی : تقسیم, Division,36000,20,3.94,120065,978-6006103280,16,1395,,True,1402-07-10,3,رحلی,شومیز
2162,هنر انسان شدن, On Becoming a Person: A Therapist's View of Psychotherapy,208000,20,4.12,2162,978-964-7443-52-4,512,1401,1954,True,1402-07-06,8,رقعی,شومیز
67680,شاهنشاهی پارتیان و ساسانیان متقدم, The Parthian and early Sasanian empires,178500,15,3.6,67680,978-6220403739,239,1401,2016,True,1402-07-08,2,وزیری,جلدسخت
34472,بنیادهای فلسفی علم فرهنگ, Philosophy,133500,25,3.24,34472,978-6004366618,424,1401,,True,1402-07-06,2,رقعی,شومیز
30395,نابرابری های اجتماعی, Social inequality,60000,25,3.17,30395,978-6229503928,424,1399,,True,1402-07-10,1,رقعی,شومیز
94935,خیابان وحشت, Scream Street,459000,25,3.62,94935,978-9643075545,,1398,,True,1402-07-06,,رقعی,شومیز
106163,اسم من مینا است, My Name Is Mina,105000,25,3.19,106163,978-6222044008,256,1401,2010,True,1402-07-08,1,رقعی,شومیز
14643,اسم من میناست, My Name Is Mina,146250,25,3.9,14643,978-6001880629,372,1402,2010,True,1402-07-10,12,رقعی,شومیز
19759,در کشاکش خوناب ریز خط و خطا, Dar Keshakesh,15000,25,3.43,19759,978-6220105725,108,1398,,True,1402-07-10,1,رقعی,شومیز
113870,هرمان وول وولکی," Herman Jiggle, Say Hello",47200,20,3.57,113870,978-6004779036,36,1402,2020,True,1402-07-10,1,خشتی,شومیز
119993,انقلاب اسلامی ایران, Islamic revolution of Iran,112500,25,3.32,119993,978-6222851958,296,1402,,True,1402-07-10,2,رقعی,شومیز
31793,خلاصه کیمیای سعادت, Summary of the Alchemy of happiness,187500,25,3.81,31793,978-9646799936,400,1395,,True,1402-07-08,1,رقعی,شومیز
60216,صادقانه بگم عزیزم: نگاهی دوباره به بر بادرفته‏," Frankly, my dear: Gone with the wind revisited",78750,25,3.4,60216,978-6009238873,192,1392,2009,True,1402-07-08,1,رقعی,شومیز
16073,مرزهای عقلانیت, The Limits of Rationality,76000,20,3.96,16073,978-6002532534,176,1395,1988,True,1402-07-10,1,رقعی,شومیز
95693,یادگارهای ارجمند استاد پورداود, the honorable relics of Pordavod,35000,30,3.34,95693,978-6227944563‬‬,114,1401,,True,1402-07-10,1,جیبی,سلفونی
13110,دوران چرخ, Davaran Charkh,52500,30,3.97,13110,978-6003763180,530,1399,,True,1402-07-06,2,رقعی,شومیز
41064,حالا بعد ماضی بعدن بود, Hala Bo'd-e Mazi-e Badan Boudan,15000,25,3.42,41064,978-6226126892,78,1399,,True,1402-07-08,1,رقعی,شومیز
111832,آرچیبالدلاکس و پل بین دنیاها, Archibald Lox and the Bridge Between Worlds,117600,20,3.26,111832,978-6225649279,184,1402,2020,True,1402-07-09,1,رقعی,شومیز
15113,عشق های زودگذر ماندگار, Brief Loves That Live Forever,46500,25,3.81,15113,978-6002298386,130,1401,2011,True,1402-07-10,6,رقعی,شومیز
111900,نگاه من سکوت تو," Negah-e Man, Sokoot-e To",226100,30,3.7,111900,978-6226026000,349,1397,,True,1402-07-10,1,رقعی,شومیز
105334,طرح های کار مربی 5, Kar Morabi,187500,25,3.21,105334,978-9643899684,280,1396,,True,1402-07-08,1,رحلی,شومیز
105893,طرح های کار مربی 4, Kar Morabi,200000,20,3.1,105893,978-9643899677,280,1396,,True,1402-07-08,1,رحلی,شومیز
105894,طرح های کار مربی 3, Kar Morabi,250000,20,3.16,105894,978-9643894092,280,1396,,True,1402-07-08,8,رحلی,شومیز
19929,پای تخته سیاه, Paye Takhte Siah,17600,20,3.15,19929,978-6000303976,130,1396,,True,1402-07-08,1,پالتویی,شومیز
13541,پاییز فصل آخر سال است, Fall is the Last Season of the Year,112000,20,3.73,13541,978-6002294821,189,1402,2015,True,1402-07-06,57,رقعی,شومیز
68329,نام آن گل ها عدم بود, Name An Gol Adam Bood,32800,20,3.88,68329,978-6227827125,128,1400,2021,True,1402-07-10,1,پالتویی,شومیز
71149,بوستان سعدی, Bustan,360000,25,3.75,71149,978-9647679374,304,1397,,True,1402-07-10,2,وزیری,زرکوب
20044,خانم ساندویچ یخ, Ms Ice Sandwich,47600,30,3.87,20044,978-6008968078,84,1401,2013,True,1402-07-06,2,رقعی,شومیز
65943,معلم الگو ساز, Moalleme Olgoo Saz,90000,25,3.49,65943,978-6004141659,215,1400,,True,1402-07-10,1,رقعی,شومیز
12952,صلیب بدون عشق, Kreuz ohne Lieb Roman,175000,30,3.15,12952,978-6003764323,360,1402,2002,True,1402-07-08,2,رقعی,شومیز
33560,امروز چه حسی داری؟, How Are You Feeling Today?,13500,25,3.08,33560,978-6007113349,36,1399,2014,True,1402-07-10,1,خشتی,شومیز
4394,5 مرحله ی رهبری, The 5 Levels of Leadership,128000,20,3.42,4394,978-2000411727,192,1396,2011,True,1402-07-08,5,رقعی,شومیز
57005,5 مرحله رهبری, The 5 Levels of Leadership,251250,25,3.97,57005,978-9642332106,475,1401,2011,True,1402-07-10,2,رقعی,شومیز
9226,آندورا, Andorra,62400,20,3.78,9226,978-964-341-450-4‌‬,174,1401,1961,True,1402-07-08,7,رقعی,شومیز
33618,دایره وحشت 5, Say Cheese and Die!,67200,30,3.89,33618,978-9646807808,144,1399,1992,True,1402-07-08,15,رقعی,شومیز
43617,بگو پنیر و بمیر, Say Cheese and Die!,55300,30,3.6,43617,978-9643496609,192,1400,1992,True,1402-07-10,11,رقعی,شومیز
90292,یوسف در آغوش, Yousef,63000,30,3.16,90292,978-9646412613,144,1381,,True,1402-07-06,1,رقعی,شومیز
94138,کلام شیعه کلام معتزله, Shiite Teology Mu'tazila Teology,68000,15,3.53,94138,978-6006730158,304,1393,,True,1402-07-08,1,رقعی,شومیز
108645,فنون رفتار درمانی, Behavioral therapy techniques,206250,25,3.72,108645,978-6001196898,456,1399,,True,1402-07-10,3,رقعی,شومیز
14945,شرق بنفشه, Violet orient,115600,15,3.6,14945,978-9643054205,248,1402,1999,True,1402-07-08,21,رقعی,شومیز
16603,خواب عمیق گلستان, Golestan deep sleep,21000,25,3.13,16603,978-6005639957,312,1397,,True,1402-07-08,1,رقعی,شومیز
58434,معیار یگانه, A Single Standard,67500,25,3.02,58434,978-6006414317,138,1399,1971,True,1402-07-10,2,رقعی,شومیز
115089,سه بچه خوک, The Sweet World Of Stories 2,11250,25,3.89,115089,978-6229407554,16,1401,,True,1402-07-10,1,خشتی,شومیز
24208,سلطه جویی," Man, the manipulator",15000,25,3.5,24208,978-9643417994,138,1400,,True,1402-07-10,3,رقعی,شومیز
90800,موقعیت زن از نظر اسلام, The position of women in Islam,104000,20,3.5,90800,978-6222341367,164,1398,,True,1402-07-10,1,رقعی,شومیز
91134,تحیر: مثنوی غزل علوی‮, Tahaior,41250,25,3.82,91134,978-6003045163,88,1401,,True,1402-07-08,13,رقعی,شومیز
47924,قصه های سفرهای خیالی, Fantasy travel stories,17500,30,3.08,47924,978-6001036897,64,1398,,True,1402-07-10,2,رقعی,شومیز
9625,شوهر دلخواه و زنی بی اهمیت, A Woman of no importance. An Ideal husband,65450,15,3.7,9625,9786001216220,222,1401,1894,True,1402-07-08,6,رقعی,شومیز
115343,سنجاب شده غصه دار, Sanjab,33750,25,3.54,115343,978-6003746886,10,1401,,True,1402-07-08,3,خشتی,جلدنرم
22926,لونای کلمه جمع کن, The Word Collector,41300,30,3.75,22926,978-6004623049,35,1401,2011,True,1402-07-08,4,خشتی,شومیز
108706,کودکان با آسیب بینایی و آموزش تلفیقی, Children with Visual Impairment in Mainstream Settings,30000,25,3.57,108706,978-9647932257,128,1383,1999,True,1402-07-10,1,وزیری,شومیز
22733,دیپلماسی در شاهنامه, Diplomacy Customs in the Shahname,29750,15,3.96,22733,978-6003045521,264,1398,,True,1402-07-08,1,وزیری,شومیز
28247,سعدی از دست خویشتن فریاد, Collected Verses,180000,20,3.44,28247,978-9644483370,620,1402,2007,True,1402-07-08,6,جیبی,شومیز
114593,دانشنامه فرهنگ مردم ایران - جلد 4, Encyclopedia of Iranian people's culture,666000,10,3.73,114593,978-6006326757,784,1401,,True,1402-07-08,3,رحلی,جلدسخت
50157,سلام دنیا, Hello World,93750,25,3.48,50157,978-6226310833,296,1401,2019,True,1402-07-10,2,رقعی,شومیز
76748,املا تلفیقی برای تقویت هوش خلاق, Emla Talfighi,30000,25,3.97,76748,978-6005767469,96,1394,,True,1402-07-08,1,رحلی,شومیز
43119,امدادگرها, Emdadgar-ha,59500,30,3.97,43119,978-9643497484,16,1401,,True,1402-07-10,5,رحلی,شومیز
4541,امت و امامت, Community and leadership,37500,25,3.82,4541,978-6005957891,255,1398,2014,True,1402-07-08,2,جیبی,شومیز
73285,دایرة المعارف مصور وسایل نقلیه, Atlas Of The Vehicles,225000,25,3.5,73285,978-9641812012,256,1397,2004,True,1402-07-10,1,رحلی,زرکوب
54845,سال کلاغ, Year of the Crow,43500,25,3.88,54845,978-6001826924,208,1400,,True,1402-07-10,1,رقعی,شومیز
108439,پلنر یوگا, Yoga planner,159200,20,3.64,108439,978-6003556966,152,1402,,True,1402-07-10,1,خشتی,شومیز
107898,پریا در آتش, Paria Dar Atash,44000,20,3.29,107898,978-9643285852,341,1389,,True,1402-07-10,1,رقعی,شومیز
92160,آموزش کاربری وسایل IOS, Learn to work with your IOS device easily,33300,10,3.12,92160,978-6001249266,246,1397,,True,1402-07-10,1,وزیری,شومیز
65446,تمرین ذهن آگاهی, Practicing Mindfulness,127500,25,3.74,65446,978-9642333646,224,1402,2018,True,1402-07-06,2,رقعی,شومیز
82802,پرنده شاد شد, Parande Shad Shod,9600,20,3.15,82802,978-6001216091,24,1394,,True,1402-07-10,1,رحلی,شومیز
98770,هراس, Fear,33750,25,3.83,98770,978-6008327608,79,1401,,True,1402-07-08,1,رقعی,شومیز
48322,تاریخ مستند ایران, History of Iran,225000,25,3.34,48322,‫‭978-6226934015,584,1401,2018,True,1402-07-06,3,رقعی,زرکوب
4360,داستان زندگی من, I Can See Clearly Now,59500,30,3.79,4360,978-0000766175,400,1395,2014,True,1402-07-10,1,رقعی,شومیز
4652,اکنون به روشنی می بینم, I Can See Clearly Now,273750,25,3.36,4652,978-6007801161,520,1399,2014,True,1402-07-10,2,رقعی,شومیز
34965,حالا خوب می فهمم, I Can See Clearly Now,65000,,3.26,34965,978-6003360426,408,1400,2014,False,,4,رقعی,شومیز
76782,هیچ کس مقصر نیست, Hichkas Moghaser Nist,3040,20,3.43,76782,978-6009065288,216,1388,,True,1402-07-06,1,رقعی,شومیز
111298,دیدار تو در خیال هم ساده نبود, Didar,7500,25,3.47,111298,978-6003046290,52,1398,,True,1402-07-08,1,رقعی,شومیز
63878,مبانی سیاست از منظر قرآن, Fundamentals of politics from the perspective of the Qur'an,82500,25,3.82,63878,978-6001085116,440,1400,,True,1402-07-10,1,رقعی,شومیز
118097,ثروتمندی که گول خورد, A rich man who was deceived,18750,25,3.67,118097,978-9642874101,12,1393,,True,1402-07-10,4,خشتی,شومیز
, آلبوم موسیقی برف خوانی, Barfkhani,85500,10,3.77,,,,,,True,1402-07-10,,,
86920,مسیر خلق ثروت, Servat,31500,30,3.31,86920,978-6008124528,128,1398,,True,1402-07-06,3,رقعی,شومیز
24914,انار, Pomegranate,41250,25,3.34,24914,978-9643699628,32,1401,,True,1402-07-10,10,رقعی,شومیز
38615,خوبترین حادثه می دانمت, khoobtarin hadese midanamat,52500,25,3.37,38615,‫‭978-6007185636‬‬‬,192,1398,,True,1402-07-09,4,رقعی,شومیز
106015,گاندی کیست, Who Was Gandhi?,52500,30,3.21,106015,978-6222442040,64,1401,2014,True,1402-07-10,1,رقعی,شومیز
120057,گاندی کی بود؟, Who Was Gandhi?,36000,20,3.67,120057,978-6006103372,111,1397,2014,True,1402-07-10,1,رقعی,شومیز
54989,گاندی که بود؟, Who Was Gandhi?,20000,,3.26,54989,978-9642895946,103,1396,2014,False,,3,رقعی,شومیز
99837,مجمسه سازی چینی, Chinese sculpting,72000,25,3.89,99837,978-6222901622,238,1401,,True,1402-07-08,1,رقعی,شومیز
52385,ماکیاولی و مدیریت, The New Machiavelli,229500,10,3.1,52385,978-6226017251,281,1398,1998,True,1402-07-06,1,رقعی,شومیز
55328,بیداری غول درون, Awaken the Giant Within,97500,25,3.85,55328,978-6226672542,317,1401,1992,True,1402-07-10,2,رقعی,شومیز
62835,به سوی کامیابی 3, Awaken the Giant Within,128000,20,3.49,62835,978-6008472216,300,1398,1992,True,1402-07-10,1,رقعی,شومیز
62836,به سوی کامیابی 2, Awaken the Giant Within,160000,20,3.16,62836,978-6008472209,328,1398,1992,True,1402-07-10,1,رقعی,شومیز
96830,بیداری غول درون 2, Awaken the Giant Within,130000,25,3.24,96830,978-6226672580,352,1401,1992,True,1402-07-10,1,,شومیز
46077,بیداری غول درون 1, Awaken the Giant Within,17000,,3.74,46077,978-9645150011,176,1384,1992,False,,1,رقعی,شومیز
72062,کلاس اولی، آسان بخوان13, Asan Bekhan,22500,25,3.19,72062,978-9645454836,12,1401,,True,1402-07-09,5,خشتی,شومیز
54664,تاریخ تشنه غدیر, Ghadir,12800,20,3.11,54664,978--9649730448,56,1400,,True,1402-07-10,6,رقعی,شومیز
87680,غیاب مظنون به فرار هویت زنانه ام, Ghiyabe Maznoon Be Farar...,22500,25,3.76,87680,978-6227240108,88,1400,,True,1402-07-08,1,رقعی,شومیز
55241,فقیر منم؛ که ندارمت!, Faghir Manam,45000,25,3.47,55241,978-6007261101,104,1394,,True,1402-07-10,1,رقعی,شومیز
26182,پسران آمریکایی, All American Boys,171500,30,3.05,26182,978-6222440015,360,1398,2015,True,1402-07-06,1,پالتویی,شومیز
36184,تئوری و مسائل اقتصاد مدیریت, Schaum's Outline of Theory and Problems of Managerial Economics,108000,10,3.42,36184,978-9643123178,381,1400,1984,True,1402-07-06,14,وزیری,شومیز
59982,سرزمین گوزن شمالی, Northern Refuge,18750,25,3.22,59982,978-9643899073,28,1397,1999,True,1402-07-10,1,وزیری,شومیز
61286,اخلاق گرایی سازمانی, Organizational ethics,22500,25,3.87,61286,978-6009870202,132,1397,,True,1402-07-10,1,وزیری,شومیز
1827,آنچه شما می گویید آنچه پزشک می شنود," What Patients Say, What Doctors Hear",172500,25,3.96,1827,978-600-119-979-0,354,1399,2017,True,1402-07-10,5,رقعی,شومیز
